place,date,climate/rainfall,climate/vegetation_cover_(ndvi),climate/price_of_water,climate/river_levels/floods,population_movement/displacement_(arrivals),population_movement/displacement_(departures),nutrition/new_admissions_(gam),health/measles_cases,health/awd/cholera_cases,health/malaria_cases,health/awd/cholera_deaths,market/maize_prices,market/sorghum_prices,market/local_goat_prices,market/wage_labor,market/tot_(wage_to_cereals),market/tot_(goat_to_cereals),market/red_rice_prices,market/cost_of_minimum_basket_(cmb),lat,lon,monthly_arrivals
juba_dhexe/bu'aale,Apr-2017,125.36,0.4,30000,3.41,779,179,-,5,-,-,No Data,12000,13250,292500,65000,5,24,15000,2764750,1.17534155,42.8251007581395,148
juba_dhexe/bu'aale,May-2017,53.29,0.55,30000,6.03,-,-,-,25,-,-,No Data,12850,13000,292500,68750,5,23,18500,2784750,1.17534155,42.8251007581395,0
juba_dhexe/bu'aale,Jun-2017,13.94,0.66,30000,5.19,-,-,-,-,-,-,No Data,13300,13250,782500,82500,6,59,18000,2790625,1.17534155,42.8251007581395,25
juba_dhexe/bu'aale,Jul-2017,0.3,0.6,30000,3.09,-,34,-,-,-,-,No Data,9250,9625,755000,85000,9,82,15750,2348937.5,1.17534155,42.8251007581395,0
juba_dhexe/bu'aale,Aug-2017,24.59,0.39,30000,4.69,-,21,-,1,-,-,No Data,8000,8750,875000,100000,13,109,15000,2309000,1.17534155,42.8251007581395,0
juba_dhexe/bu'aale,Sep-2017,1.44,0.39,30000,5.93,24,187,-,7,8,-,No Data,6800,5000,907500,91250,13,133,15000,1988000,1.17534155,42.8251007581395,24
juba_dhexe/bu'aale,Oct-2017,36.16,0.35,29000,6.87,202,127,-,5,3,-,No Data,6575,5000,987500,91250,14,150,15500,2058812.5,1.17534155,42.8251007581395,202
juba_dhexe/bu'aale,Nov-2017,108.19,0.41,30000,7.41,773,787,-,5,1,-,No Data,6575,6250,1050000,87500,13,160,16000,2284062.5,1.17534155,42.8251007581395,737
juba_dhexe/bu'aale,Dec-2017,0,0.59,28750,3.88,92,27,-,6,-,-,No Data,6550,6750,782500,90000,14,119,15000,2262875,1.17534155,42.8251007581395,79
juba_dhexe/bu'aale,Jan-2018,0,0.41,28000,2.59,319,71,-,6,-,-,No Data,6725,9250,750000,93750,14,112,15500,2562531.25,1.17534155,42.8251007581395,296
juba_dhexe/bu'aale,Feb-2018,1.31,0.34,29250,2.01,67,60,-,7,-,-,No Data,7000,11000,775000,92500,13,111,15500,2751625,1.17534155,42.8251007581395,67
juba_dhexe/bu'aale,Mar-2018,16.19,0.32,30000,4.29,-,118,-,5,-,-,No Data,6550,13375,812500,87500,13,124,15000,2827875,1.17534155,42.8251007581395,0
juba_dhexe/bu'aale,Apr-2018,454.86,0.38,27500,3.8,855,1541,-,4,-,-,No Data,6250,12250,650000,82500,13,104,15750,2743562.5,1.17534155,42.8251007581395,855
juba_dhexe/bu'aale,May-2018,433.72,0.65,30000,8.2,218,666,-,7,-,-,No Data,8600,13000,675000,50000,6,78,18500,2941812.5,1.17534155,42.8251007581395,118
juba_dhexe/bu'aale,Jun-2018,17.99,0.62,25000,6.52,26,39,-,5,-,-,No Data,8250,10108,725000,50000,6,88,20000,2550760,1.17534155,42.8251007581395,26
juba_dhexe/bu'aale,Jul-2018,26.42,0.57,27500,5.11,184,48,-,13,-,-,No Data,6125,8000,750000,65000,11,122,18000,2340062.5,1.17534155,42.8251007581395,184
juba_dhexe/bu'aale,Aug-2018,1.8,0.44,32750,4.09,587,55,-,12,-,-,No Data,5900,7175,712500,76250,13,121,16750,2292437.5,1.17534155,42.8251007581395,587
juba_dhexe/bu'aale,Sep-2018,8.75,0.4,30750,7.66,257,399,-,9,-,-,No Data,6500,7400,775000,80000,12,119,16000,2246250,1.17534155,42.8251007581395,257
juba_dhexe/bu'aale,Oct-2018,90.56,0.38,18250,12,110,55,-,85,1,1,No Data,6825,7100,725000,85000,12,106,18000,2131750,1.17534155,42.8251007581395,110
juba_dhexe/bu'aale,Nov-2018,120.63,0.58,27500,6.29,49,97,-,13,-,10,No Data,6600,6500,787500,86250,13,119,18000,2009375,1.17534155,42.8251007581395,49
juba_dhexe/bu'aale,Dec-2018,67.34,0.62,30000,5.27,30,99,-,11,-,1,No Data,5000,6800,787500,80000,16,158,17250,2090562.5,1.17534155,42.8251007581395,30
juba_dhexe/bu'aale,Jan-2019,0,0.48,28000,2.57,21,158,-,11,-,-,No Data,5000,5750,725000,80000,16,145,15000,1929250,1.17534155,42.8251007581395,21
juba_dhexe/bu'aale,Feb-2019,0.62,0.35,30000,1.74,66,134,-,10,-,1,No Data,5000,5750,695000,77500,16,139,15000,1947500,1.17534155,42.8251007581395,66
juba_dhexe/bu'aale,Mar-2019,30.91,0.33,35000,1.36,-,473,-,15,-,31,No Data,6700,7400,600000,80000,12,90,15500,2273500,1.17534155,42.8251007581395,0
juba_dhexe/bu'aale,Apr-2019,122.54,0.36,35000,1,141,387,-,16,-,-,No Data,6850,5775,560000,78750,11,82,15000,2173075,1.17534155,42.8251007581395,141
juba_dhexe/bu'aale,May-2019,210.59,0.59,30000,2.83,-,86,-,12,-,-,No Data,6650,5600,635000,78750,12,95,18000,2131000,1.17534155,42.8251007581395,0
juba_dhexe/bu'aale,Jun-2019,0.9,0.68,27500,4.91,-,74,-,11,-,-,No Data,7175,6400,615000,65000,9,86,18000,2122250,1.17534155,42.8251007581395,0
juba_dhexe/bu'aale,Jul-2019,15.8,0.49,25500,3.37,41,123,-,13,-,-,No Data,7725,7275,572500,62500,8,74,17500,2118187.5,1.17534155,42.8251007581395,41
juba_dhexe/bu'aale,Aug-2019,28.17,0.41,28000,3.11,37,99,-,12,-,-,No Data,8400,8000,612500,70000,8,73,15000,2209250,1.17534155,42.8251007581395,0
juba_dhexe/jilib,Jan-2016,0,0.54,30000,No Data,22,-,121,2,-,34,No Data,7400,No Data,812500,72500,10,110,14000,2114375,0.4937927,42.7764134,165
juba_dhexe/jilib,Feb-2016,4.02,0.38,27500,No Data,6,-,113,-,-,47,No Data,6250,No Data,775000,75000,12,124,14500,2081125,0.4937927,42.7764134,0
juba_dhexe/jilib,Mar-2016,3.88,0.3,27500,No Data,12,-,0,4,-,46,No Data,7375,No Data,830000,74500,10,113,14000,2216250,0.4937927,42.7764134,143
juba_dhexe/jilib,Apr-2016,121.74,0.35,27500,No Data,4,-,0,5,16,45,No Data,7375,No Data,830000,74500,10,113,14000,2216250,0.4937927,42.7764134,200
juba_dhexe/jilib,May-2016,42.84,0.55,27500,No Data,-,-,-,1,6,29,No Data,9375,No Data,912500,80000,9,97,14750,2642312.5,0.4937927,42.7764134,0
juba_dhexe/jilib,Jun-2016,8.54,0.57,27500,No Data,16,-,-,5,-,39,No Data,9750,No Data,920000,77500,8,94,14000,2429000,0.4937927,42.7764134,161
juba_dhexe/jilib,Jul-2016,0.02,0.46,27500,No Data,12,-,-,-,-,30,No Data,10000,No Data,815000,71250,7,82,16000,2436500,0.4937927,42.7764134,191
juba_dhexe/jilib,Aug-2016,0,0.39,30000,No Data,6,-,-,6,-,34,No Data,9500,No Data,742500,69000,7,78,15000,2162500,0.4937927,42.7764134,0
juba_dhexe/jilib,Sep-2016,0,0.35,30000,No Data,-,-,-,3,-,39,No Data,9750,No Data,527500,67500,7,54,15000,2216000,0.4937927,42.7764134,0
juba_dhexe/jilib,Oct-2016,4.65,0.31,30000,No Data,16,4,-,36,22,416,No Data,9000,No Data,645000,65000,7,72,15000,2320500,0.4937927,42.7764134,56
juba_dhexe/jilib,Nov-2016,76.47,0.3,30000,No Data,391,34,-,6,-,40,No Data,9000,No Data,557500,63750,7,62,15750,2321187.5,0.4937927,42.7764134,391
juba_dhexe/jilib,Dec-2016,26.52,0.45,30000,No Data,100,49,-,3,-,46,No Data,9375,No Data,537500,62500,7,57,16000,2440000,0.4937927,42.7764134,46
juba_dhexe/jilib,Jan-2017,0,0.51,30000,No Data,350,97,-,6,-,49,No Data,10875,No Data,262500,62500,6,24,15000,2224270,0.4937927,42.7764134,350
juba_dhexe/jilib,Feb-2017,0,0.39,30000,No Data,636,67,-,6,-,49,No Data,11250,No Data,242500,65000,6,22,15000,2285750,0.4937927,42.7764134,620
juba_dhexe/jilib,Mar-2017,0.09,0.31,30000,No Data,284,798,-,6,-,25,No Data,11600,No Data,262500,67500,6,23,15000,2409760,0.4937927,42.7764134,284
juba_dhexe/jilib,Apr-2017,124.22,0.34,30000,No Data,298,1848,195,5,-,16,No Data,11675,No Data,308000,66250,6,26,15000,2615510,0.4937927,42.7764134,14
juba_dhexe/jilib,May-2017,67.26,0.47,30000,No Data,-,10,-,33,-,34,No Data,12750,No Data,487500,67500,5,38,15500,2702582.5,0.4937927,42.7764134,0
juba_dhexe/jilib,Jun-2017,10.32,0.63,30000,No Data,-,-,-,-,-,-,No Data,13375,No Data,550000,70000,5,41,15625,2729937.5,0.4937927,42.7764134,0
juba_dhexe/jilib,Jul-2017,1.54,0.57,30000,No Data,-,38,-,-,-,-,No Data,10250,No Data,625000,77500,8,61,14500,2301250,0.4937927,42.7764134,0
juba_dhexe/jilib,Aug-2017,31.59,0.44,30000,No Data,-,49,-,2,-,21,No Data,8125,No Data,737500,87500,11,91,14500,2250135,0.4937927,42.7764134,0
juba_dhexe/jilib,Sep-2017,0.13,0.41,30000,No Data,16,98,-,11,-,30,No Data,5750,No Data,812500,80000,14,141,15000,2083385,0.4937927,42.7764134,16
juba_dhexe/jilib,Oct-2017,30.5,0.35,29250,No Data,71,59,-,9,-,28,No Data,6000,No Data,775000,80000,13,129,14000,2140145,0.4937927,42.7764134,71
juba_dhexe/jilib,Nov-2017,103.42,0.38,31000,No Data,451,348,-,12,-,28,No Data,5250,No Data,750000,75000,14,143,14500,2287000,0.4937927,42.7764134,300
juba_dhexe/jilib,Dec-2017,0,0.55,27500,No Data,90,13,-,10,-,22,No Data,5000,No Data,795000,72500,15,159,15000,2264885,0.4937927,42.7764134,76
juba_dhexe/jilib,Jan-2018,0,0.22,24250,No Data,60,94,-,13,-,26,No Data,6167,No Data,740000,90000,15,120,14500,2321875,0.4937927,42.7764134,41
juba_dhexe/jilib,Feb-2018,0,0.37,27500,No Data,7,270,-,18,-,32,No Data,6250,No Data,750000,90000,14,120,15000,2424270,0.4937927,42.7764134,0
juba_dhexe/jilib,Mar-2018,20.79,0.32,30000,No Data,-,112,-,18,-,20,No Data,5750,No Data,725000,95000,17,126,15500,2455457.5,0.4937927,42.7764134,0
juba_dhexe/jilib,Apr-2018,434.73,0.3,27500,No Data,1166,1342,-,18,-,31,No Data,5500,No Data,581250,77500,14,106,16000,2470875,0.4937927,42.7764134,1166
juba_dhexe/jilib,May-2018,505.28,0.51,30000,No Data,2810,2879,-,9,1,27,No Data,5750,No Data,692500,56250,10,120,16000,2619760,0.4937927,42.7764134,2810
juba_dhexe/jilib,Jun-2018,26.87,0.66,30000,No Data,-,93,-,9,-,20,No Data,7500,No Data,737500,52500,7,98,18750,2491887.5,0.4937927,42.7764134,0
juba_dhexe/jilib,Jul-2018,23.98,0.64,27500,No Data,77,267,-,14,-,29,No Data,5500,No Data,752500,62500,11,137,19500,2281375,0.4937927,42.7764134,77
juba_dhexe/jilib,Aug-2018,0,0.53,31250,No Data,146,570,-,17,-,35,No Data,6000,No Data,725000,72500,12,121,17000,2160062.5,0.4937927,42.7764134,146
juba_dhexe/jilib,Sep-2018,0,0.44,27500,No Data,388,438,-,23,-,45,No Data,5000,No Data,787500,75750,15,158,15000,2065937.5,0.4937927,42.7764134,388
juba_dhexe/jilib,Oct-2018,51.78,0.41,27500,No Data,40,121,-,185,1,342,No Data,5000,No Data,737500,80000,16,148,15500,2080000,0.4937927,42.7764134,40
juba_dhexe/jilib,Nov-2018,103.73,0.41,20000,No Data,49,509,-,22,-,20,No Data,5000,No Data,720000,85000,17,144,15500,1921020,0.4937927,42.7764134,49
juba_dhexe/jilib,Dec-2018,49.31,0.54,23750,No Data,-,229,-,23,-,34,No Data,5000,No Data,772500,75000,15,155,15000,1958635,0.4937927,42.7764134,0
juba_dhexe/jilib,Jan-2019,0,0.43,25000,No Data,44,303,-,17,-,34,No Data,5000,No Data,807500,70000,14,162,15000,1823885,0.4937927,42.7764134,44
juba_dhexe/jilib,Feb-2019,0.26,0.33,23750,No Data,262,396,-,13,-,30,No Data,5000,No Data,775000,75000,15,155,15000,1879635,0.4937927,42.7764134,262
juba_dhexe/jilib,Mar-2019,10.96,0.31,28750,No Data,42,281,-,11,-,-,No Data,6000,No Data,790000,81250,14,132,15000,1970510,0.4937927,42.7764134,42
juba_dhexe/jilib,Apr-2019,52.83,0.32,30000,No Data,50,168,-,22,-,35,No Data,6250,No Data,585000,75000,12,94,15000,2050500,0.4937927,42.7764134,61
juba_dhexe/jilib,May-2019,277.43,0.46,28000,No Data,12,109,-,32,-,50,No Data,6500,No Data,775000,80000,12,119,15000,2030250,0.4937927,42.7764134,12
juba_dhexe/jilib,Jun-2019,17.22,0.59,28000,No Data,58,148,-,25,-,37,No Data,7100,No Data,700000,67500,10,99,15000,2084750,0.4937927,42.7764134,58
juba_dhexe/jilib,Jul-2019,8.02,0.55,25000,No Data,-,90,-,23,-,38,No Data,7850,No Data,650000,65250,8,83,16000,2130000,0.4937927,42.7764134,0
juba_dhexe/jilib,Aug-2019,61.7,0.47,28000,No Data,133,263,-,26,-,44,No Data,8000,No Data,657500,70000,9,82,16000,2285875,0.4937927,42.7764134,0
juba_dhexe/saakow,Jan-2016,0,0.33,30000,No Data,44,-,-,-,No Data,-,No Data,6667,-,612500,67500,10,92,15000,2147500,1.63938,42.452171,297
juba_dhexe/saakow,Feb-2016,2.04,0.25,30000,No Data,70,-,0,-,No Data,-,No Data,6250,-,537500,75000,12,86,15000,2060750,1.63938,42.452171,191
juba_dhexe/saakow,Mar-2016,2.91,0.23,30000,No Data,116,-,0,-,No Data,-,No Data,6775,-,640000,77000,11,94,15000,2105750,1.63938,42.452171,203
juba_dhexe/saakow,Apr-2016,127.14,0.27,30000,No Data,140,4,0,-,No Data,-,No Data,6775,-,640000,77000,11,94,15000,2105750,1.63938,42.452171,440
juba_dhexe/saakow,May-2016,25.29,0.45,30000,No Data,168,4,-,-,No Data,-,No Data,8500,-,665000,77000,9,78,16000,2501250,1.63938,42.452171,1954
juba_dhexe/saakow,Jun-2016,12.47,0.45,30000,No Data,134,8,-,-,No Data,-,No Data,10250,-,792500,73750,7,77,16500,2343375,1.63938,42.452171,203
juba_dhexe/saakow,Jul-2016,0,0.3,30000,No Data,212,-,-,-,No Data,-,No Data,10000,-,630000,75000,8,63,17000,2370750,1.63938,42.452171,305
juba_dhexe/saakow,Aug-2016,0,0.26,30000,No Data,188,6,-,-,No Data,-,No Data,9125,-,630000,66250,7,69,16000,2142750,1.63938,42.452171,353
juba_dhexe/saakow,Sep-2016,0,0.24,30000,No Data,168,2,-,-,No Data,-,No Data,9000,-,600000,65000,7,67,16125,2136275,1.63938,42.452171,249
juba_dhexe/saakow,Oct-2016,21.05,0.23,30000,No Data,116,-,-,-,No Data,-,No Data,8550,-,600000,65500,8,70,16125,2231875,1.63938,42.452171,140
juba_dhexe/saakow,Nov-2016,69.95,0.22,30000,No Data,233,-,-,-,No Data,-,No Data,8550,-,562500,63000,7,66,16125,2233687.5,1.63938,42.452171,199
juba_dhexe/saakow,Dec-2016,39.08,0.37,30000,No Data,491,5,-,2,No Data,-,No Data,9000,-,562500,63250,7,63,16000,2439500,1.63938,42.452171,456
juba_dhexe/saakow,Jan-2017,0,0.4,30000,No Data,970,324,-,4,No Data,-,No Data,10000,9150,280000,67500,7,28,15000,2282250,1.63938,42.452171,970
juba_dhexe/saakow,Feb-2017,0.39,0.27,30000,No Data,1626,508,183,1,No Data,-,No Data,10800,9425,285000,75000,7,26,15000,2292875,1.63938,42.452171,1621
juba_dhexe/saakow,Mar-2017,7.98,0.24,30000,No Data,2055,1240,30,4,No Data,-,No Data,11000,10000,340000,73750,7,31,15000,2341125,1.63938,42.452171,2062
juba_dhexe/saakow,Apr-2017,102.39,0.3,30000,No Data,3882,760,45,1,No Data,-,No Data,11250,10000,310000,70000,6,28,16000,2361750,1.63938,42.452171,1820
juba_dhexe/saakow,May-2017,46.41,0.39,30000,No Data,621,102,-,13,No Data,-,No Data,12950,12750,297500,68750,5,23,17750,2750625,1.63938,42.452171,626
juba_dhexe/saakow,Jun-2017,8.75,0.45,30000,No Data,-,-,-,-,No Data,-,No Data,13550,13500,457500,75000,6,34,17500,2769062.5,1.63938,42.452171,227
juba_dhexe/saakow,Jul-2017,0.01,0.36,30000,No Data,194,30,-,-,No Data,-,No Data,9500,7750,698750,85000,9,74,15750,2117750,1.63938,42.452171,194
juba_dhexe/saakow,Aug-2017,16.92,0.27,30000,No Data,358,61,-,2,No Data,-,No Data,8500,6500,812500,93750,11,96,14500,2024562.5,1.63938,42.452171,358
juba_dhexe/saakow,Sep-2017,0.31,0.27,30000,No Data,344,305,-,6,No Data,-,No Data,6800,5625,807500,92500,14,119,15000,1992187.5,1.63938,42.452171,344
juba_dhexe/saakow,Oct-2017,28.56,0.25,27500,No Data,360,17,-,7,No Data,-,No Data,6425,5875,807500,95000,15,126,16000,2083187.5,1.63938,42.452171,360
juba_dhexe/saakow,Nov-2017,99.33,0.3,27500,No Data,1638,1601,-,6,No Data,-,No Data,6875,6675,850000,91500,13,124,16250,2207750,1.63938,42.452171,1612
juba_dhexe/saakow,Dec-2017,0,0.5,25000,No Data,89,132,-,1,No Data,-,No Data,7000,7150,700000,72500,10,100,16125,2194000,1.63938,42.452171,219
juba_dhexe/saakow,Jan-2018,0,0.18,22250,No Data,229,213,-,2,No Data,-,No Data,8250,8050,612500,82500,10,74,15500,2245375,1.63938,42.452171,229
juba_dhexe/saakow,Feb-2018,4.78,0.29,27500,No Data,440,352,22,7,No Data,-,No Data,8500,8600,585000,87500,10,69,16000,2386625,1.63938,42.452171,440
juba_dhexe/saakow,Mar-2018,39.56,0.27,27250,No Data,647,232,-,7,No Data,-,No Data,8000,9000,635000,85000,11,79,15500,2339500,1.63938,42.452171,647
juba_dhexe/saakow,Apr-2018,463.67,0.32,27500,No Data,6255,5033,-,6,No Data,-,No Data,7800,9000,672500,77500,10,86,15000,2359250,1.63938,42.452171,6255
juba_dhexe/saakow,May-2018,225.45,0.53,27500,No Data,1312,688,-,3,No Data,-,No Data,8650,9000,687500,60000,7,79,18000,2446000,1.63938,42.452171,1312
juba_dhexe/saakow,Jun-2018,7.22,0.52,25000,No Data,345,283,-,2,No Data,-,No Data,8225,9000,700000,52500,6,85,18000,2397250,1.63938,42.452171,345
juba_dhexe/saakow,Jul-2018,25.51,0.42,27500,No Data,64,72,-,4,No Data,-,No Data,6500,6000,712500,72500,11,110,18000,2117625,1.63938,42.452171,64
juba_dhexe/saakow,Aug-2018,0.17,0.32,31250,No Data,308,217,-,11,No Data,1,No Data,6700,6000,712500,75000,11,106,16000,2056625,1.63938,42.452171,308
juba_dhexe/saakow,Sep-2018,18.95,0.27,31250,No Data,171,171,-,8,No Data,-,No Data,6700,6000,762500,75000,11,114,15000,2013500,1.63938,42.452171,174
juba_dhexe/saakow,Oct-2018,85.83,0.29,27500,No Data,467,243,-,65,No Data,1,No Data,6000,6000,612500,86250,14,102,16000,1966375,1.63938,42.452171,467
juba_dhexe/saakow,Nov-2018,124.22,0.39,25000,No Data,81,171,-,13,No Data,10,No Data,5450,5600,640000,83750,15,117,16000,1932375,1.63938,42.452171,81
juba_dhexe/saakow,Dec-2018,80.61,0.56,25000,No Data,146,228,-,10,No Data,-,No Data,5300,5400,667500,83750,16,126,16000,1896375,1.63938,42.452171,146
juba_dhexe/saakow,Jan-2019,0,0.39,30000,No Data,225,231,-,6,No Data,1,No Data,5000,4350,675000,80000,16,135,15000,1791625,1.63938,42.452171,229
juba_dhexe/saakow,Feb-2019,8.29,0.28,25000,No Data,448,218,-,9,No Data,-,No Data,5300,5250,637500,82500,16,120,15000,1802750,1.63938,42.452171,448
juba_dhexe/saakow,Mar-2019,39.71,0.27,32250,No Data,1026,486,-,-,No Data,4,No Data,5500,4950,675000,77000,14,123,14000,1885750,1.63938,42.452171,1026
juba_dhexe/saakow,Apr-2019,120.58,0.29,35000,No Data,675,220,-,11,No Data,1,No Data,5700,5275,650000,91250,16,114,14500,1962125,1.63938,42.452171,706
juba_dhexe/saakow,May-2019,151.69,0.42,35000,No Data,891,363,-,12,No Data,-,No Data,6500,5600,587500,82500,13,90,15000,2038750,1.63938,42.452171,891
juba_dhexe/saakow,Jun-2019,4.93,0.39,30000,No Data,1352,302,-,9,No Data,-,No Data,7500,6000,575000,66250,9,77,16000,1987875,1.63938,42.452171,1352
juba_dhexe/saakow,Jul-2019,23.12,0.3,28000,No Data,985,329,-,11,No Data,-,No Data,8750,7000,557500,67250,8,64,16000,2056000,1.63938,42.452171,985
juba_dhexe/saakow,Aug-2019,23.25,0.26,30000,No Data,2003,383,-,11,No Data,1,No Data,9500,8175,562500,70000,7,59,16000,2215062.5,1.63938,42.452171,0
juba_hoose/kismaayo,Jan-2016,0.22,0.52,70000,No Data,38,12,451,11,8,133,-,9500,No Data,950000,190000,20,100,14000,2847750,-0.3602285,42.5408831,10
juba_hoose/kismaayo,Feb-2016,2.65,0.35,70000,No Data,14,56,426,8,32,177,-,9750,No Data,930000,200000,21,95,13000,2832750,-0.3602285,42.5408831,5
juba_hoose/kismaayo,Mar-2016,14.07,0.32,70000,No Data,20,-,333,10,63,217,-,10000,No Data,1000000,200000,20,100,13000,2895400,-0.3602285,42.5408831,112
juba_hoose/kismaayo,Apr-2016,115.31,0.38,70000,No Data,50,36,118,30,33,197,-,10000,No Data,1000000,200000,20,100,12000,2883650,-0.3602285,42.5408831,221
juba_hoose/kismaayo,May-2016,28.35,0.59,70000,No Data,14,8,915,22,15,160,-,10000,No Data,1000000,180000,18,100,13000,3434400,-0.3602285,42.5408831,4
juba_hoose/kismaayo,Jun-2016,3.17,0.59,70000,No Data,94,-,1160,2,13,239,-,14000,No Data,1000000,220000,16,71,12000,3260300,-0.3602285,42.5408831,80
juba_hoose/kismaayo,Jul-2016,0.04,0.39,70000,No Data,40,-,415,11,-,196,-,12000,No Data,962500,200000,17,80,13000,3118300,-0.3602285,42.5408831,86
juba_hoose/kismaayo,Aug-2016,0,0.32,70000,No Data,46,-,185,12,-,203,-,10000,No Data,900000,200000,20,90,13000,2956300,-0.3602285,42.5408831,61
juba_hoose/kismaayo,Sep-2016,0,0.3,70000,No Data,134,16,452,6,1,169,-,10000,No Data,1000000,200000,20,100,13000,2813700,-0.3602285,42.5408831,198
juba_hoose/kismaayo,Oct-2016,3.62,0.27,70000,No Data,14,4,739,149,172,1957,-,10000,No Data,900000,200000,20,90,13000,2828700,-0.3602285,42.5408831,14
juba_hoose/kismaayo,Nov-2016,79.01,0.29,70000,No Data,467,288,906,31,6,163,-,10000,No Data,800000,200000,20,80,13000,2867250,-0.3602285,42.5408831,221
juba_hoose/kismaayo,Dec-2016,26.83,0.41,70000,No Data,1084,69,1447,34,1,181,-,9000,No Data,900000,120000,13,100,14000,3218500,-0.3602285,42.5408831,75
juba_hoose/kismaayo,Jan-2017,0,0.46,70000,No Data,23,18,1011,27,-,179,-,11000,No Data,800000,150000,14,73,14000,3082020,-0.3602285,42.5408831,23
juba_hoose/kismaayo,Feb-2017,0.41,0.34,70000,No Data,4597,730,987,15,229,169,3,10000,No Data,800000,120000,12,80,14000,3069125,-0.3602285,42.5408831,697
juba_hoose/kismaayo,Mar-2017,0.57,0.27,70000,No Data,5233,1740,4662,5,358,161,3,10000,No Data,700000,110000,11,70,16000,3129260,-0.3602285,42.5408831,5229
juba_hoose/kismaayo,Apr-2017,92.8,0.32,70000,No Data,8543,2809,1800,9,299,167,2,10000,No Data,1500000,120000,12,150,14000,3256885,-0.3602285,42.5408831,2980
juba_hoose/kismaayo,May-2017,54.57,0.39,70000,No Data,218,88,3470,70,867,192,4,14000,No Data,1300000,180000,13,93,16000,3335520,-0.3602285,42.5408831,204
juba_hoose/kismaayo,Jun-2017,12.82,0.56,70000,No Data,-,7,2998,-,-,-,-,13000,No Data,1467500,150000,12,113,16000,3471625,-0.3602285,42.5408831,33
juba_hoose/kismaayo,Jul-2017,1.25,0.6,70000,No Data,126,146,5901,16,622,-,-,12000,No Data,1542500,180000,15,129,14000,3035875,-0.3602285,42.5408831,126
juba_hoose/kismaayo,Aug-2017,3.21,0.42,70000,No Data,290,313,2150,5,96,47,-,12000,No Data,1075000,180000,15,90,14000,3092885,-0.3602285,42.5408831,111
juba_hoose/kismaayo,Sep-2017,0,0.37,70000,No Data,99,78,1629,10,5,72,-,10000,No Data,1500000,180000,18,150,14000,2890760,-0.3602285,42.5408831,99
juba_hoose/kismaayo,Oct-2017,24.96,0.32,80000,No Data,683,643,3026,24,6,19,-,10000,No Data,1400000,180000,18,140,14000,3012645,-0.3602285,42.5408831,683
juba_hoose/kismaayo,Nov-2017,96.4,0.31,80000,No Data,256,306,4298,27,-,6,-,10000,No Data,1300000,180000,18,130,14000,3113625,-0.3602285,42.5408831,256
juba_hoose/kismaayo,Dec-2017,0.01,0.46,80000,No Data,591,29,840,14,-,8,-,10000,No Data,1075000,180000,18,108,14000,3120635,-0.3602285,42.5408831,792
juba_hoose/kismaayo,Jan-2018,0,0.18,80000,No Data,985,559,760,13,-,19,-,10000,No Data,1325000,180000,18,133,14000,3212500,-0.3602285,42.5408831,798
juba_hoose/kismaayo,Feb-2018,0,0.3,80000,No Data,1784,759,2178,23,193,18,3,10000,No Data,1375000,180000,18,138,14000,3280270,-0.3602285,42.5408831,1500
juba_hoose/kismaayo,Mar-2018,103.61,0.28,80000,No Data,2014,953,3573,29,35,12,1,9000,No Data,1352500,180000,20,150,14000,3368395,-0.3602285,42.5408831,1548
juba_hoose/kismaayo,Apr-2018,376.57,0.33,80000,No Data,3152,1952,1971,23,530,4,3,10000,No Data,1350000,180000,18,135,14000,3427000,-0.3602285,42.5408831,1595
juba_hoose/kismaayo,May-2018,160.9,0.5,80000,No Data,7461,632,1140,52,552,13,7,10000,No Data,1500000,200000,20,150,14000,3437385,-0.3602285,42.5408831,3921
juba_hoose/kismaayo,Jun-2018,35.37,0.7,70000,No Data,644,148,217,30,584,3,1,9000,No Data,1400000,150000,17,156,12000,3281325,-0.3602285,42.5408831,655
juba_hoose/kismaayo,Jul-2018,11.45,0.64,80000,No Data,946,274,2921,28,207,6,-,10000,No Data,1350000,200000,20,135,14000,3118750,-0.3602285,42.5408831,972
juba_hoose/kismaayo,Aug-2018,2.22,0.51,80000,No Data,877,620,1447,13,88,6,-,10000,No Data,1475000,200000,20,148,14000,3085125,-0.3602285,42.5408831,906
juba_hoose/kismaayo,Sep-2018,2.89,0.38,80000,No Data,366,186,951,10,80,12,-,10000,No Data,1095000,200000,20,110,14000,3126500,-0.3602285,42.5408831,381
juba_hoose/kismaayo,Oct-2018,28.78,0.36,80000,No Data,1197,215,2367,295,263,145,-,9000,No Data,1200000,200000,22,133,14000,3117000,-0.3602285,42.5408831,1197
juba_hoose/kismaayo,Nov-2018,101.25,0.43,80000,No Data,642,52,1926,15,49,114,-,9750,No Data,1200000,185000,19,123,13750,3140582.5,-0.3602285,42.5408831,642
juba_hoose/kismaayo,Dec-2018,72.89,0.55,80000,No Data,680,105,3114,21,-,28,-,10000,No Data,1075000,200000,20,108,13000,3140385,-0.3602285,42.5408831,758
juba_hoose/kismaayo,Jan-2019,0.56,0.4,80000,No Data,746,47,1363,18,5,35,-,10000,No Data,1175000,180000,18,118,13000,3073885,-0.3602285,42.5408831,746
juba_hoose/kismaayo,Feb-2019,3.2,0.31,80000,No Data,928,72,1296,10,11,34,-,9000,No Data,1325000,180000,20,147,13000,3102385,-0.3602285,42.5408831,978
